000020210,0,,0
000020211,0,,0
000020212,0,,0
000020220,0,,0
000020221,0,,0
000020222,0,,0
000021000,0,,0
000021001,0,,0
000021002,0,,0
000021010,0,,0
000021011,0,,0
000021012,0,,0
000021020,0,,0
000021021,0,,0
000021022,0,,0
000021100,0,,0
000021101,0,,0
000021102,0,,0
000021110,0,,0
000021111,0,,0
000021112,0,,0
000021120,0,,0
000021121,0,,0
000021122,0,,0
000021200,0,,0
000021201,0,,0
000021202,0,,0
000021210,0,,0
000021211,0,,0
000021212,0,,0
000021220,0,,0
000021221,0,,0
000021222,0,,0
000022000,0,,0
000022001,0,,0
000022002,0,,0
000022010,0,,0
000022011,0,,0
000022012,0,,0
000022020,0,,0
000022021,0,,0
000022022,0,,0
000022100,0,,0
000022101,0,,0
000022102,0,,0
000022110,0,,0
000022111,0,,0
000022112,0,,0
000022120,0,,0
000022121,0,,0
000022122,0,,0
000022200,0,,0
000022201,0,,0
000022202,0,,0
000022210,0,,0
000022211,0,,0
000022212,0,,0
000022220,0,,0
000022221,0,,0
000022222,0,,0
000100000,0,,0
000100001,0,,0
000100002,0,,0
000100010,0,,0
000100011,0,,0
000100012,0,,0
000100020,0,,0
000100021,0,,0
000100022,0,,0
000100100,0,,0
000100101,0,,0
000100102,0,,0
000100110,0,,0
000100111,0,,0
000100112,0,,0
000100120,0,,0
000100121,0,,0
000100122,0,,0
000100200,0,,0
000100201,0,,0
000100202,0,,0
000100210,0,,0
000100211,0,,0
000100212,0,,0
000100220,0,,0
000100221,0,,0
000100222,0,,0
000101000,0,,0
000101001,0,,0
000101002,0,,0
000101010,0,,0
000101011,0,,0
000101012,0,,0
000101020,0,,0
000101021,0,,0
000101022,0,,0
000101100,0,,0
000101101,0,,0
000101102,0,,0
000101110,0,,0
000101111,0,,0
000101112,0,,0
000101120,0,,0
000101121,0,,0
000101122,0,,0
000101200,0,,0
000101201,0,,0
000101202,0,,0
000101210,0,,0
000101211,0,,0
000101212,0,,0
000101220,0,,0
000101221,0,,0
000101222,0,,0
000102000,0,,0
000102001,0,,0
000102002,0,,0
000102010,0,,0
000102011,0,,0
000102012,0,,0
000102020,0,,0
000102021,0,,0
000102022,0,,0
000102100,0,,0
000102101,0,,0
000102102,0,,0
000102110,0,,0
000102111,0,,0
000102112,0,,0
000102120,0,,0
000102121,0,,0
000102122,0,,0
000102200,0,,0
000102201,0,,0
000102202,0,,0
000102210,0,,0
000102211,0,,0
000102212,0,,0
000102220,0,,0
000102221,0,,0
000102222,0,,0
000110000,0,,0
000110001,0,,0
000110002,0,,0
000110010,0,,0
000110011,0,,0
000110012,0,,0
000110020,0,,0
000110021,0,,0
000110022,0,,0
000110100,0,,0
000110101,0,,0
000110102,0,,0
000110110,0,,0
000110111,0,,0
000110112,0,,0
000110120,0,,0
000110121,0,,0
000110122,0,,0
000110200,0,,0
000110201,0,,0
000110202,0,,0
000110210,0,,0
000110211,0,,0
000110212,0,,0
000110220,0,,0
000110221,0,,0
000110222,0,,0
000111000,0,,0
000111001,0,,0
000111002,0,,0
000111010,0,,0
000111011,0,,0
000111012,0,,0
000111020,0,,0
000111021,0,,0
000111022,0,,0
000111100,0,,0
000111101,0,,0
000111102,0,,0
000111110,0,,0
000111111,0,,0
000111112,0,,0
000111120,0,,0
000111121,0,,0
000111122,0,,0
000111200,0,,0
000111201,0,,0
000111202,0,,0
000111210,0,,0
000111211,0,,0
000111212,0,,0
000111220,0,,0
000111221,0,,0
000111222,0,,0
000112000,0,,0
000112001,0,,0
000112002,0,,0
000112010,0,,0
000112011,0,,0
000112012,0,,0
000112020,0,,0
000112021,0,,0
000112022,0,,0
000112100,0,,0
000112101,0,,0
000112102,0,,0
000112110,0,,0
000112111,0,,0
000112112,0,,0
000112120,0,,0
000112121,0,,0
000112122,0,,0
000112200,0,,0
000112201,0,,0
000112202,0,,0
000112210,0,,0
000112211,0,,0
000112212,0,,0
000112220,0,,0
000112221,0,,0
000112222,0,,0
000120000,0,,0
000120001,0,,0
000120002,0,,0
000120010,0,,0
000120011,0,,0
000120012,0,,0
000120020,0,,0
000120021,0,,0
000120022,0,,0
000120100,0,,0
000120101,0,,0
000120102,0,,0
000120110,0,,0
000120111,0,,0
000120112,0,,0
000120120,0,,0
000120121,0,,0
000120122,0,,0
000120200,0,,0
000120201,0,,0
000120202,0,,0
000120210,0,,0
000120211,0,,0
000120212,0,,0
000120220,0,,0
000120221,0,,0
000120222,0,,0
000121000,0,,0
000121001,0,,0
000121002,0,,0
000121010,0,,0
000121011,0,,0
000121012,0,,0
000121020,0,,0
000121021,0,,0
000121022,0,,0
000121100,0,,0
000121101,0,,0
000121102,0,,0
000121110,0,,0
000121111,0,,0
000121112,0,,0
000121120,0,,0
000121121,0,,0
000121122,0,,0
000121200,0,,0
000121201,0,,0
000121202,0,,0
000121210,0,,0
000121211,0,,0
000121212,0,,0
000121220,0,,0
000121221,0,,0
000121222,0,,0
000122000,0,,0
000122001,0,,0
000122002,0,,0
000122010,0,,0
000122011,0,,0
000122012,0,,0
000122020,0,,0
000122021,0,,0
000122022,0,,0
000122100,0,,0
000122101,0,,0
000122102,0,,0
000122110,0,,0
000122111,0,,0
000122112,0,,0
000122120,0,,0
000122121,0,,0
000122122,0,,0
000122200,0,,0
000122201,0,,0
000122202,0,,0
000122210,0,,0
000122211,0,,0
000122212,0,,0
000122220,0,,0
000122221,0,,0
000122222,0,,0
000200000,0,,0
000200001,0,,0
000200002,0,,0
000200010,0,,0
000200011,0,,0
000200012,0,,0
000200020,0,,0
000200021,0,,0
000200022,0,,0
000200100,0,,0
000200101,0,,0
000200102,0,,0
000200110,0,,0
000200111,0,,0
000200112,0,,0
000200120,0,,0
000200121,0,,0
000200122,0,,0
000200200,0,,0
000200201,0,,0
000200202,0,,0
000200210,0,,0
000200211,0,,0
000200212,0,,0
000200220,0,,0
000200221,0,,0
000200222,0,,0
000201000,0,,0
000201001,0,,0
000201002,0,,0
000201010,0,,0
000201011,0,,0
000201012,0,,0
000201020,0,,0
000201021,0,,0
000201022,0,,0
000201100,0,,0
000201101,0,,0
000201102,0,,0
000201110,0,,0
000201111,0,,0
000201112,0,,0
000201120,0,,0
000201121,0,,0
000201122,0,,0
000201200,0,,0
000201201,0,,0
000201202,0,,0
000201210,0,,0
000201211,0,,0
000201212,0,,0
000201220,0,,0
000201221,0,,0
000201222,0,,0
000202000,0,,0
000202001,0,,0
000202002,0,,0
000202010,0,,0
000202011,0,,0
000202012,0,,0
000202020,0,,0
000202021,0,,0
000202022,0,,0
000202100,0,,0
000202101,0,,0
000202102,0,,0
000202110,0,,0
000202111,0,,0
000202112,0,,0
000202120,0,,0
000202121,0,,0
000202122,0,,0
000202200,0,,0
000202201,0,,0
000202202,0,,0
000202210,0,,0
000202211,0,,0
000202212,0,,0
000202220,0,,0
000202221,0,,0
000202222,0,,0
000210000,0,,0
000210001,0,,0
000210002,0,,0
000210010,0,,0
000210011,0,,0
000210012,0,,0
000210020,0,,0
000210021,0,,0
000210022,0,,0
000210100,0,,0
000210101,0,,0
000210102,0,,0
000210110,0,,0
000210111,0,,0
000210112,0,,0
000210120,0,,0
000210121,0,,0
000210122,0,,0
000210200,0,,0
000210201,0,,0
000210202,0,,0
000210210,0,,0
000210211,0,,0
000210212,0,,0
000210220,0,,0
000210221,0,,0
000210222,0,,0
000211000,0,,0
000211001,0,,0
000211002,0,,0
000211010,0,,0
000211011,0,,0
000211012,0,,0
000211020,0,,0
000211021,0,,0
000211022,0,,0
000211100,0,,0
000211101,0,,0
000211102,0,,0
000211110,0,,0
000211111,0,,0
000211112,0,,0
000211120,0,,0
000211121,0,,0
000211122,0,,0
000211200,0,,0
000211201,0,,0
000211202,0,,0
000211210,0,,0
000211211,0,,0
000211212,0,,0
000211220,0,,0
000211221,0,,0
000211222,0,,0
000212000,0,,0
000212001,0,,0
000212002,0,,0
000212010,0,,0
000212011,0,,0
000212012,0,,0
000212020,0,,0
000212021,0,,0
000212022,0,,0
000212100,0,,0
000212101,0,,0
000212102,0,,0
000212110,0,,0
000212111,0,,0
000212112,0,,0
000212120,0,,0
000212121,0,,0
000212122,0,,0
000212200,0,,0
000212201,0,,0
000212202,0,,0
000212210,0,,0
000212211,0,,0
000212212,0,,0
000212220,0,,0
000212221,0,,0
000212222,0,,0
000220000,0,,0
000220001,0,,0
000220002,0,,0
000220010,0,,0
000220011,0,,0
000220012,0,,0
000220020,0,,0
000220021,0,,0
000220022,0,,0
000220100,0,,0
000220101,0,,0
000220102,0,,0
000220110,0,,0
000220111,0,,0
000220112,0,,0
000220120,0,,0
000220121,0,,0
000220122,0,,0
000220200,0,,0
000220201,0,,0
000220202,0,,0
000220210,0,,0
000220211,0,,0
000220212,0,,0
000220220,0,,0
000220221,0,,0
000220222,0,,0
000221000,0,,0
000221001,0,,0
000221002,0,,0
000221010,0,,0
000221011,0,,0
000221012,0,,0
000221020,0,,0
000221021,0,,0
000221022,0,,0
000221100,0,,0
000221101,0,,0
000221102,0,,0
000221110,0,,0
000221111,0,,0
000221112,0,,0
000221120,0,,0
000221121,0,,0
000221122,0,,0
000221200,0,,0
000221201,0,,0
000221202,0,,0
000221210,0,,0
000221211,0,,0
000221212,0,,0
000221220,0,,0
000221221,0,,0
000221222,0,,0
000222000,0,,0
000222001,0,,0
000222002,0,,0
000222010,0,,0
000222011,0,,0
000222012,0,,0
000222020,0,,0
000222021,0,,0
000222022,0,,0
000222100,0,,0
000222101,0,,0
000222102,0,,0
000222110,0,,0
000222111,0,,0
000222112,0,,0
000222120,0,,0
000222121,0,,0
000222122,0,,0
000222200,0,,0
000222201,0,,0
000222202,0,,0
000222210,0,,0
000222211,0,,0
000222212,0,,0
000222220,0,,0
000222221,0,,0
000222222,0,,0
001000000,0,,0
001000001,0,,0
001000002,0,,0
001000010,0,,0
001000011,0,,0
001000012,0,,0
001000020,0,,0
001000021,0,,0
001000022,0,,0
001000100,0,,0
001000101,0,,0
001000102,0,,0
001000110,0,,0
001000111,0,,0
001000112,0,,0
001000120,0,,0
001000121,0,,0
001000122,0,,0
001000200,0,,0
001000201,0,,0
001000202,0,,0
001000210,0,,0
001000211,0,,0
001000212,0,,0
001000220,0,,0
001000221,0,,0
001000222,0,,0
001001000,0,,0
001001001,0,,0
001001002,0,,0
001001010,0,,0
001001011,0,,0
001001012,0,,0
001001020,0,,0
001001021,0,,0
001001022,0,,0
001001100,0,,0
001001101,0,,0
001001102,0,,0
001001110,0,,0
001001111,0,,1
001001112,0,"(-1, 8)",3
001001120,0,,0
001001121,0,,1
001001122,0,"(-1, 7)",3
001001200,0,,0
001001201,0,,0
001001202,0,,0
001001210,0,,0
001001211,0,,1
001001212,0,"(-1, 6)",3
001001220,0,,0
001001221,0,,1
001001222,0,"(-1, 6)",3
001002000,0,,0
001002001,0,,0
001002002,0,,0
001002010,0,,0
001002011,0,,0
001002012,0,,0
001002020,0,,0
001002021,0,,0
001002022,0,,0
001002100,0,,0
001002101,0,,0
001002102,0,,0
001002110,0,,0
001002111,0,,1
001002112,0,"(-1, 5)",3
001002120,0,,0
001002121,0,"(-1, 5)",3
001002122,0,"(-1, 5)",3
001002200,0,,0
001002201,0,,0
001002202,0,,0
001002210,0,,0
001002211,0,"(-1, 5)",3
001002212,0,"(-1, 5)",3
001002220,0,,0
001002221,0,"(-1, 5)",3
001002222,0,"(-1, 5)",3
001010000,0,,0
001010001,0,,0
001010002,0,,0
001010010,0,,0
001010011,0,,0
001010012,0,,0
001010020,0,,0
001010021,0,,0
001010022,0,,0
001010100,0,,1
001010101,0,,1
001010102,0,,1
001010110,0,,1
001010111,0,,1
001010112,0,,1
001010120,0,,1
001010121,0,,1
001010122,0,,1
001010200,0,"(-1, 6)",3
001010201,0,"(-1, 6)",3
001010202,0,"(-1, 6)",3
001010210,0,"(-1, 6)",3
001010211,0,"(-1, 6)",3
001010212,0,"(-1, 6)",3
001010220,0,"(-1, 6)",3
001010221,0,"(-1, 6)",3
001010222,0,"(-1, 6)",3
001011000,0,,0
001011001,0,,0
001011002,0,,0
001011010,0,,0
001011011,0,,0
001011012,0,,0
001011020,0,,0
001011021,0,,0
001011022,0,,0
001011100,0,,1
001011101,0,,1
001011102,0,,1
001011110,0,,1
001011111,0,,1
001011112,0,,1
001011120,0,,1
001011121,0,,1
001011122,0,,1
001011200,0,"(-1, 6)",3
001011201,0,,1
001011202,0,"(-1, 6)",3
001011210,0,"(-1, 6)",3
001011211,0,,1
001011212,0,"(-1, 6)",3
001011220,0,"(-1, 6)",3
001011221,0,,1
001011222,0,"(-1, 6)",3
001012000,0,,0
001012001,0,,0
001012002,0,,0
001012010,0,,0
001012011,0,,0
001012012,0,,0
001012020,0,,0
001012021,0,,0
001012022,0,,0
001012100,0,,1
001012101,0,,1
001012102,0,,1
001012110,0,,1
001012111,0,,1
001012112,0,,1
001012120,0,,1
001012121,0,,1
001012122,0,,1
001012200,0,"(-1, 6)",3
001012201,0,"(-1, 6)",3
001012202,0,"(-1, 6)",3
001012210,0,"(-1, 6)",3
001012211,0,"(-1, 6)",3
001012212,0,"(-1, 6)",3
001012220,0,"(-1, 6)",3
001012221,0,"(-1, 6)",3
001012222,0,"(-1, 6)",3
001020000,0,,0
001020001,0,,0
001020002,0,,0
001020010,0,,0
001020011,0,,0
001020012,0,,0
001020020,0,,0
001020021,0,,0
001020022,0,,0
001020100,0,"(-1, 4)",3
001020101,0,"(-1, 4)",3
001020102,0,"(-1, 4)",3
001020110,0,"(-1, 4)",3
001020111,0,,1
001020112,0,"(-1, 4)",3
001020120,0,"(-1, 4)",3
001020121,0,"(-1, 4)",3
001020122,0,"(-1, 4)",3
001020200,0,"(-1, 4)",3
001020201,0,"(-1, 4)",3
001020202,0,"(-1, 4)",3
001020210,0,"(-1, 4)",3
001020211,0,"(-1, 4)",3
001020212,0,"(-1, 4)",3
001020220,0,"(-1, 4)",3
001020221,0,"(-1, 4)",3
001020222,0,"(-1, 4)",3
001021000,0,,0
001021001,0,,0
001021002,0,,0
001021010,0,,0
001021011,0,,0
001021012,0,,0
001021020,0,,0
001021021,0,,0
001021022,0,,0
001021100,0,"(-1, 4)",3
001021101,0,,1
001021102,0,"(-1, 4)",3
001021110,0,"(-1, 4)",3
001021111,0,,1
001021112,0,"(1, 4)",3
001021120,0,"(-1, 4)",3
001021121,0,,1
001021122,0,"(1, 4)",3
001021200,0,"(-1, 4)",3
001021201,0,,1
001021202,0,"(-1, 4)",3
001021210,0,"(-1, 4)",3
001021211,0,,1
001021212,0,"(-1, 6)",3
001021220,0,"(-1, 4)",3
001021221,0,,1
001021222,0,"(-1, 6)",3
001022000,0,,0
001022001,0,,0
001022002,0,,0
001022010,0,,0
001022011,0,,0
001022012,0,,0
001022020,0,,0
001022021,0,,0
001022022,0,,0
001022100,0,"(-1, 4)",3
001022101,0,"(-1, 4)",3
001022102,0,"(-1, 4)",3
001022110,0,"(-1, 4)",3
001022111,0,,1
001022112,0,"(1, 4)",3
001022120,0,"(-1, 4)",3
001022121,0,"(1, 4)",3
001022122,0,"(-1, 4)",3
001022200,0,"(-1, 4)",3
001022201,0,"(-1, 4)",3
001022202,0,"(-1, 4)",3
001022210,0,"(-1, 4)",3
001022211,0,"(-1, 6)",3
001022212,0,"(-1, 4)",3
001022220,0,"(-1, 4)",3
001022221,0,"(-1, 5)",3
001022222,0,"(-1, 4)",3
001100000,0,,0
001100001,0,,0
001100002,0,,0
001100010,0,,0
001100011,0,,2
001100012,0,"(-1, 8)",3
001100020,0,,0
001100021,0,"(-1, 7)",3
001100022,0,"(-1, 7)",3
001100100,0,,0
001100101,0,,0
001100102,0,,0
001100110,0,,0
001100111,0,,1
001100112,0,"(-1, 8)",3
001100120,0,,0
001100121,0,"(-1, 7)",3
001100122,0,"(-1, 7)",3
001100200,0,,0
001100201,0,,0
001100202,0,,0
001100210,0,,0
001100211,0,"(0, 6)",3
001100212,0,"(-1, 8)",3
001100220,0,,0
001100221,0,"(-1, 7)",3
001100222,0,"(-1, 6)",3
001101000,0,,0
001101001,0,,0
001101002,0,,0
001101010,0,,0
001101011,0,,1
001101012,0,"(-1, 8)",3
001101020,0,,0
001101021,0,,1
001101022,0,"(-1, 7)",3
001101100,0,,0
001101101,0,,0
001101102,0,,0
001101110,0,,0
001101111,0,,1
001101112,0,"(-1, 8)",3
001101120,0,,0
001101121,0,,1
001101122,0,"(-1, 7)",3
001101200,0,,0
001101201,0,,0
001101202,0,,0
001101210,0,,0
001101211,0,,1
001101212,0,"(-1, 8)",3
001101220,0,,0
001101221,0,,1
001101222,0,"(-1, 7)",3
001102000,0,,0
001102001,0,,0
001102002,0,,0
001102010,0,,0
001102011,0,"(0, 5)",3
001102012,0,"(-1, 8)",3
001102020,0,,0
001102021,0,"(-1, 7)",3
001102022,0,"(-1, 5)",3
001102100,0,,0
001102101,0,,0
001102102,0,,0
001102110,0,,0
001102111,0,,1
001102112,0,"(-1, 8)",3
001102120,0,,0
001102121,0,"(-1, 7)",3
001102122,0,"(-1, 5)",3
001102200,0,,0
001102201,0,,0
001102202,0,,0
001102210,0,,0
001102211,0,"(1, 5)",3
001102212,0,"(-1, 8)",3
001102220,0,,0
001102221,0,"(-1, 7)",3
001102222,0,"(-1, 5)",3
001110000,0,,0
001110001,0,,2
001110002,0,"(-1, 8)",3
001110010,0,,2
001110011,0,,2
001110012,0,"(0, 8)",3
001110020,0,"(-1, 7)",3
001110021,0,"(0, 7)",3
001110022,0,"(0, 7)",3
001110100,0,,1
001110101,0,,1
001110102,0,,1
001110110,0,,1
001110111,0,,1
001110112,0,,1
001110120,0,,1
001110121,0,,1
001110122,0,,1
001110200,0,"(-1, 6)",3
001110201,0,"(0, 6)",3
001110202,0,"(0, 6)",3
001110210,0,"(0, 6)",3
001110211,0,"(0, 6)",3
001110212,0,"(0, 6)",3
001110220,0,"(0, 6)",3
001110221,0,"(0, 6)",3
001110222,0,"(0, 6)",3
001111000,0,,1
001111001,0,,1
001111002,0,,1
001111010,0,,1
001111011,0,,1
001111012,0,,1
001111020,0,,1
001111021,0,,1
001111022,0,,1
001111100,0,,1
001111101,0,,1
001111102,0,,1
001111110,0,,1
001111111,0,,1
001111112,0,,1
001111120,0,,1
001111121,0,,1
001111122,0,,1
001111200,0,,1
001111201,0,,1
001111202,0,,1
001111210,0,,1
001111211,0,,1
001111212,0,,1
001111220,0,,1
001111221,0,,1
001111222,0,,1
001112000,0,,0
001112001,0,"(0, 5)",3
001112002,0,"(-1, 8)",3
001112010,0,"(0, 5)",3
001112011,0,"(0, 5)",3
001112012,0,"(0, 5)",3
001112020,0,"(-1, 7)",3
001112021,0,"(0, 5)",3
001112022,0,"(0, 5)",3
001112100,0,,1
001112101,0,,1
001112102,0,,1
001112110,0,,1
001112111,0,,1
001112112,0,,1
001112120,0,,1
001112121,0,,1
001112122,0,,1
001112200,0,"(-1, 6)",3
001112201,0,"(1, 5)",3
001112202,0,"(1, 5)",3
001112210,0,"(1, 5)",3
001112211,0,"(1, 5)",3
001112212,0,"(1, 5)",3
001112220,0,"(1, 5)",3
001112221,0,"(1, 5)",3
001112222,0,"(1, 5)",3
001120000,0,,0
001120001,0,"(-1, 4)",3
001120002,0,"(-1, 4)",3
001120010,0,"(-1, 4)",3
001120011,0,"(0, 4)",3
001120012,0,"(0, 4)",3
001120020,0,"(-1, 4)",3
001120021,0,"(0, 4)",3
001120022,0,"(-1, 4)",3
001120100,0,"(-1, 4)",3
001120101,0,"(-1, 4)",3
001120102,0,"(-1, 4)",3
001120110,0,"(-1, 4)",3
001120111,0,,1
001120112,0,"(1, 4)",3
001120120,0,"(-1, 4)",3
001120121,0,"(1, 4)",3
001120122,0,"(-1, 4)",3
001120200,0,"(-1, 4)",3
001120201,0,"(-1, 4)",3
001120202,0,"(-1, 4)",3
001120210,0,"(-1, 4)",3
001120211,0,"(0, 6)",3
001120212,0,"(0, 4)",3
001120220,0,"(-1, 4)",3
001120221,0,"(0, 4)",3
001120222,0,"(-1, 4)",3
001121000,0,,0
001121001,0,,1
001121002,0,"(-1, 4)",3
001121010,0,"(-1, 4)",3
001121011,0,,1
001121012,0,"(1, 4)",3
001121020,0,"(-1, 4)",3
001121021,0,,1
001121022,0,"(1, 4)",3
001121100,0,"(-1, 4)",3
001121101,0,,1
001121102,0,"(-1, 4)",3
001121110,0,"(-1, 4)",3
001121111,0,,1
001121112,0,"(1, 4)",3
001121120,0,"(-1, 4)",3
001121121,0,,1
001121122,0,"(1, 4)",3
001121200,0,"(-1, 4)",3
001121201,0,,1
001121202,0,"(-1, 4)",3
001121210,0,"(-1, 4)",3
001121211,0,,1
001121212,0,"(1, 4)",3
001121220,0,"(-1, 4)",3
001121221,0,,1
001121222,0,"(1, 4)",3
001122000,0,,0
001122001,0,"(-1, 4)",3
001122002,0,"(-1, 4)",3
001122010,0,"(-1, 4)",3
001122011,0,"(0, 5)",3
001122012,0,"(0, 4)",3
001122020,0,"(-1, 4)",3
001122021,0,"(0, 5)",3
001122022,0,"(-1, 4)",3
001122100,0,"(-1, 4)",3
001122101,0,"(-1, 4)",3
001122102,0,"(-1, 4)",3
001122110,0,"(-1, 4)",3
001122111,0,,1
001122112,0,"(1, 4)",3
001122120,0,"(-1, 4)",3
001122121,0,"(1, 4)",3
001122122,0,"(-1, 4)",3
001122200,0,"(-1, 4)",3
001122201,0,"(-1, 4)",3
001122202,0,"(-1, 4)",3
001122210,0,"(-1, 4)",3
001122211,0,"(1, 4)",3
001122212,0,"(1, 4)",3
001122220,0,"(-1, 4)",3
001122221,0,"(1, 4)",3
001122222,0,"(-1, 4)",3
001200000,0,,0
001200001,0,,0
001200002,0,,0
001200010,0,,0
001200011,0,"(-1, 3)",3
001200012,0,"(-1, 3)",3
001200020,0,,0
001200021,0,"(-1, 3)",3
001200022,0,"(-1, 3)",3
001200100,0,,0
001200101,0,,0
001200102,0,,0
001200110,0,,0
001200111,0,,1
001200112,0,"(-1, 3)",3
001200120,0,,0
001200121,0,"(-1, 3)",3
001200122,0,"(-1, 3)",3
001200200,0,,0
001200201,0,,0
001200202,0,,0
001200210,0,,0
001200211,0,"(-1, 3)",3
001200212,0,"(-1, 3)",3
001200220,0,,0
001200221,0,"(-1, 3)",3
001200222,0,"(-1, 3)",3
001201000,0,,0
001201001,0,,0
001201002,0,,0
001201010,0,,0
001201011,0,,1
001201012,0,"(-1, 3)",3
001201020,0,,0
001201021,0,,1
001201022,0,"(-1, 3)",3
001201100,0,,0
001201101,0,,0
001201102,0,,0
001201110,0,,0
001201111,0,,1
001201112,0,"(-1, 8)",3
001201120,0,,0
001201121,0,,1
001201122,0,"(-1, 7)",3
001201200,0,,0
001201201,0,,0
001201202,0,,0
001201210,0,,0
001201211,0,,1
001201212,0,"(-1, 8)",3
001201220,0,,0
001201221,0,,1
001201222,0,"(-1, 7)",3
001202000,0,,0
001202001,0,,0
001202002,0,,0
001202010,0,,0
001202011,0,"(-1, 3)",3
001202012,0,"(-1, 3)",3
001202020,0,,0
001202021,0,"(-1, 3)",3
001202022,0,"(-1, 3)",3
001202100,0,,0
001202101,0,,0
001202102,0,,0
001202110,0,,0
001202111,0,,1
001202112,0,"(-1, 8)",3
001202120,0,,0
001202121,0,"(-1, 7)",3
001202122,0,"(-1, 3)",3
001202200,0,,0
001202201,0,,0
001202202,0,,0
001202210,0,,0
001202211,0,"(1, 3)",3
001202212,0,"(-1, 3)",3
001202220,0,,0
001202221,0,"(-1, 5)",3
001202222,0,"(-1, 3)",3
001210000,0,,0
001210001,0,"(-1, 3)",3
001210002,0,"(-1, 3)",3
001210010,0,"(-1, 3)",3
001210011,0,"(-1, 3)",3
001210012,0,"(-1, 3)",3
001210020,0,"(-1, 3)",3
001210021,0,"(-1, 3)",3
001210022,0,"(-1, 3)",3
001210100,0,,1
001210101,0,,1
001210102,0,,1
001210110,0,,1
001210111,0,,1
001210112,0,,1
001210120,0,,1
001210121,0,,1
001210122,0,,1
001210200,0,"(-1, 6)",3
001210201,0,"(0, 6)",3
001210202,0,"(-1, 6)",3
001210210,0,"(0, 6)",3
001210211,0,"(0, 6)",3
001210212,0,"(0, 6)",3
001210220,0,"(-1, 6)",3
001210221,0,"(0, 6)",3
001210222,0,"(0, 6)",3
001211000,0,,0
001211001,0,,1
001211002,0,"(-1, 3)",3
001211010,0,"(-1, 3)",3
001211011,0,,1
001211012,0,"(-1, 3)",3
001211020,0,"(-1, 3)",3
001211021,0,,1
001211022,0,"(-1, 3)",3
001211100,0,,1
001211101,0,,1
